feature,gain_importance,etf,split_id,target_column
z_Treasury_10Y,103,XLU,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,81,XLU,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,63,XLU,1,target_5d_forward_return_excess_spy
z_CPI,91,XLU,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,114,XLU,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,117,XLU,1,target_5d_forward_return_excess_spy
z_VIX,40,XLU,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,31,XLU,1,target_5d_forward_return_excess_spy
z_return_5d,99,XLV,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,14,XLV,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLV,1,target_5d_forward_return_excess_spy
z_return_20d,57,XLV,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,13,XLV,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLV,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,68,XLV,1,target_5d_forward_return_excess_spy
z_price_to_MA20,106,XLV,1,target_5d_forward_return_excess_spy
z_price_to_MA50,81,XLV,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,82,XLV,1,target_5d_forward_return_excess_spy
z_volatility_20d,140,XLV,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,29,XLV,1,target_5d_forward_return_excess_spy
z_ATR_14,79,XLV,1,target_5d_forward_return_excess_spy
z_volume_change,58,XLV,1,target_5d_forward_return_excess_spy
z_relative_volume,36,XLV,1,target_5d_forward_return_excess_spy
z_RSI_14,93,XLV,1,target_5d_forward_return_excess_spy
z_market_beta_60d,51,XLV,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,54,XLV,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,70,XLV,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,100,XLV,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,86,XLV,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,55,XLV,1,target_5d_forward_return_excess_spy
z_CPI,143,XLV,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,77,XLV,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,62,XLV,1,target_5d_forward_return_excess_spy
z_VIX,59,XLV,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,37,XLV,1,target_5d_forward_return_excess_spy
z_return_5d,83,XLY,1,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,9,XLY,1,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,3,XLY,1,target_5d_forward_return_excess_spy
z_return_20d,52,XLY,1,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,16,XLY,1,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLY,1,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,87,XLY,1,target_5d_forward_return_excess_spy
z_price_to_MA20,36,XLY,1,target_5d_forward_return_excess_spy
z_price_to_MA50,68,XLY,1,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,111,XLY,1,target_5d_forward_return_excess_spy
z_volatility_20d,56,XLY,1,target_5d_forward_return_excess_spy
z_max_drawdown_60d,25,XLY,1,target_5d_forward_return_excess_spy
z_ATR_14,94,XLY,1,target_5d_forward_return_excess_spy
z_volume_change,29,XLY,1,target_5d_forward_return_excess_spy
z_relative_volume,59,XLY,1,target_5d_forward_return_excess_spy
z_RSI_14,54,XLY,1,target_5d_forward_return_excess_spy
z_market_beta_60d,81,XLY,1,target_5d_forward_return_excess_spy
z_idio_vol_60d,85,XLY,1,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,104,XLY,1,target_5d_forward_return_excess_spy
z_Treasury_10Y,134,XLY,1,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,75,XLY,1,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,70,XLY,1,target_5d_forward_return_excess_spy
z_CPI,124,XLY,1,target_5d_forward_return_excess_spy
z_Unemployment_Rate,66,XLY,1,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,75,XLY,1,target_5d_forward_return_excess_spy
z_VIX,79,XLY,1,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,63,XLY,1,target_5d_forward_return_excess_spy
z_return_5d,150,XLB,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,26,XLB,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,12,XLB,2,target_5d_forward_return_excess_spy
z_return_20d,134,XLB,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,25,XLB,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLB,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,128,XLB,2,target_5d_forward_return_excess_spy
z_price_to_MA20,135,XLB,2,target_5d_forward_return_excess_spy
z_price_to_MA50,140,XLB,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,282,XLB,2,target_5d_forward_return_excess_spy
z_volatility_20d,133,XLB,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,75,XLB,2,target_5d_forward_return_excess_spy
z_ATR_14,156,XLB,2,target_5d_forward_return_excess_spy
z_volume_change,103,XLB,2,target_5d_forward_return_excess_spy
z_relative_volume,97,XLB,2,target_5d_forward_return_excess_spy
z_RSI_14,146,XLB,2,target_5d_forward_return_excess_spy
z_market_beta_60d,147,XLB,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,221,XLB,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,192,XLB,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,141,XLB,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,236,XLB,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,220,XLB,2,target_5d_forward_return_excess_spy
z_CPI,183,XLB,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,180,XLB,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,184,XLB,2,target_5d_forward_return_excess_spy
z_VIX,218,XLB,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,168,XLB,2,target_5d_forward_return_excess_spy
z_return_5d,191,XLC,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,43,XLC,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLC,2,target_5d_forward_return_excess_spy
z_return_20d,171,XLC,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,33,XLC,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLC,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,110,XLC,2,target_5d_forward_return_excess_spy
z_price_to_MA20,149,XLC,2,target_5d_forward_return_excess_spy
z_price_to_MA50,120,XLC,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,155,XLC,2,target_5d_forward_return_excess_spy
z_volatility_20d,230,XLC,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,125,XLC,2,target_5d_forward_return_excess_spy
z_ATR_14,206,XLC,2,target_5d_forward_return_excess_spy
z_volume_change,137,XLC,2,target_5d_forward_return_excess_spy
z_relative_volume,133,XLC,2,target_5d_forward_return_excess_spy
z_RSI_14,144,XLC,2,target_5d_forward_return_excess_spy
z_market_beta_60d,148,XLC,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,90,XLC,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,130,XLC,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,224,XLC,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,173,XLC,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,185,XLC,2,target_5d_forward_return_excess_spy
z_CPI,251,XLC,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,100,XLC,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,299,XLC,2,target_5d_forward_return_excess_spy
z_VIX,201,XLC,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,79,XLC,2,target_5d_forward_return_excess_spy
z_return_5d,147,XLE,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,36,XLE,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLE,2,target_5d_forward_return_excess_spy
z_return_20d,108,XLE,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,22,XLE,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLE,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,96,XLE,2,target_5d_forward_return_excess_spy
z_price_to_MA20,127,XLE,2,target_5d_forward_return_excess_spy
z_price_to_MA50,169,XLE,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,195,XLE,2,target_5d_forward_return_excess_spy
z_volatility_20d,171,XLE,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,155,XLE,2,target_5d_forward_return_excess_spy
z_ATR_14,310,XLE,2,target_5d_forward_return_excess_spy
z_volume_change,64,XLE,2,target_5d_forward_return_excess_spy
z_relative_volume,78,XLE,2,target_5d_forward_return_excess_spy
z_RSI_14,153,XLE,2,target_5d_forward_return_excess_spy
z_market_beta_60d,176,XLE,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,187,XLE,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,189,XLE,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,146,XLE,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,237,XLE,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,164,XLE,2,target_5d_forward_return_excess_spy
z_CPI,163,XLE,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,196,XLE,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,186,XLE,2,target_5d_forward_return_excess_spy
z_VIX,192,XLE,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,190,XLE,2,target_5d_forward_return_excess_spy
z_return_5d,125,XLF,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,21,XLF,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,6,XLF,2,target_5d_forward_return_excess_spy
z_return_20d,79,XLF,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,28,XLF,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLF,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,93,XLF,2,target_5d_forward_return_excess_spy
z_price_to_MA20,140,XLF,2,target_5d_forward_return_excess_spy
z_price_to_MA50,142,XLF,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,210,XLF,2,target_5d_forward_return_excess_spy
z_volatility_20d,149,XLF,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,89,XLF,2,target_5d_forward_return_excess_spy
z_ATR_14,253,XLF,2,target_5d_forward_return_excess_spy
z_volume_change,107,XLF,2,target_5d_forward_return_excess_spy
z_relative_volume,130,XLF,2,target_5d_forward_return_excess_spy
z_RSI_14,109,XLF,2,target_5d_forward_return_excess_spy
z_market_beta_60d,184,XLF,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,148,XLF,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,142,XLF,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,151,XLF,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,284,XLF,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,212,XLF,2,target_5d_forward_return_excess_spy
z_CPI,171,XLF,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,224,XLF,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,267,XLF,2,target_5d_forward_return_excess_spy
z_VIX,156,XLF,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,213,XLF,2,target_5d_forward_return_excess_spy
z_return_5d,111,XLI,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,24,XLI,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,4,XLI,2,target_5d_forward_return_excess_spy
z_return_20d,83,XLI,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,17,XLI,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,0,XLI,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,147,XLI,2,target_5d_forward_return_excess_spy
z_price_to_MA20,127,XLI,2,target_5d_forward_return_excess_spy
z_price_to_MA50,144,XLI,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,219,XLI,2,target_5d_forward_return_excess_spy
z_volatility_20d,173,XLI,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,74,XLI,2,target_5d_forward_return_excess_spy
z_ATR_14,285,XLI,2,target_5d_forward_return_excess_spy
z_volume_change,77,XLI,2,target_5d_forward_return_excess_spy
z_relative_volume,98,XLI,2,target_5d_forward_return_excess_spy
z_RSI_14,205,XLI,2,target_5d_forward_return_excess_spy
z_market_beta_60d,156,XLI,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,117,XLI,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,214,XLI,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,139,XLI,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,200,XLI,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,152,XLI,2,target_5d_forward_return_excess_spy
z_CPI,213,XLI,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,238,XLI,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,236,XLI,2,target_5d_forward_return_excess_spy
z_VIX,175,XLI,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,214,XLI,2,target_5d_forward_return_excess_spy
z_return_5d,128,XLK,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,22,XLK,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLK,2,target_5d_forward_return_excess_spy
z_return_20d,169,XLK,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,48,XLK,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,4,XLK,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,150,XLK,2,target_5d_forward_return_excess_spy
z_price_to_MA20,204,XLK,2,target_5d_forward_return_excess_spy
z_price_to_MA50,102,XLK,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,198,XLK,2,target_5d_forward_return_excess_spy
z_volatility_20d,167,XLK,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,87,XLK,2,target_5d_forward_return_excess_spy
z_ATR_14,191,XLK,2,target_5d_forward_return_excess_spy
z_volume_change,84,XLK,2,target_5d_forward_return_excess_spy
z_relative_volume,154,XLK,2,target_5d_forward_return_excess_spy
z_RSI_14,180,XLK,2,target_5d_forward_return_excess_spy
z_market_beta_60d,113,XLK,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,129,XLK,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,157,XLK,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,196,XLK,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,163,XLK,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,172,XLK,2,target_5d_forward_return_excess_spy
z_CPI,182,XLK,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,175,XLK,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,249,XLK,2,target_5d_forward_return_excess_spy
z_VIX,182,XLK,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,178,XLK,2,target_5d_forward_return_excess_spy
z_return_5d,193,XLP,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,33,XLP,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLP,2,target_5d_forward_return_excess_spy
z_return_20d,147,XLP,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,27,XLP,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLP,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,141,XLP,2,target_5d_forward_return_excess_spy
z_price_to_MA20,190,XLP,2,target_5d_forward_return_excess_spy
z_price_to_MA50,121,XLP,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,134,XLP,2,target_5d_forward_return_excess_spy
z_volatility_20d,153,XLP,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,101,XLP,2,target_5d_forward_return_excess_spy
z_ATR_14,153,XLP,2,target_5d_forward_return_excess_spy
z_volume_change,99,XLP,2,target_5d_forward_return_excess_spy
z_relative_volume,102,XLP,2,target_5d_forward_return_excess_spy
z_RSI_14,156,XLP,2,target_5d_forward_return_excess_spy
z_market_beta_60d,153,XLP,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,163,XLP,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,117,XLP,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,134,XLP,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,157,XLP,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,226,XLP,2,target_5d_forward_return_excess_spy
z_CPI,166,XLP,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,137,XLP,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,230,XLP,2,target_5d_forward_return_excess_spy
z_VIX,293,XLP,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,308,XLP,2,target_5d_forward_return_excess_spy
z_return_5d,156,XLRE,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,31,XLRE,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLRE,2,target_5d_forward_return_excess_spy
z_return_20d,112,XLRE,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,28,XLRE,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLRE,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,148,XLRE,2,target_5d_forward_return_excess_spy
z_price_to_MA20,109,XLRE,2,target_5d_forward_return_excess_spy
z_price_to_MA50,176,XLRE,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,231,XLRE,2,target_5d_forward_return_excess_spy
z_volatility_20d,169,XLRE,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,73,XLRE,2,target_5d_forward_return_excess_spy
z_ATR_14,179,XLRE,2,target_5d_forward_return_excess_spy
z_volume_change,101,XLRE,2,target_5d_forward_return_excess_spy
z_relative_volume,148,XLRE,2,target_5d_forward_return_excess_spy
z_RSI_14,175,XLRE,2,target_5d_forward_return_excess_spy
z_market_beta_60d,164,XLRE,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,128,XLRE,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,148,XLRE,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,142,XLRE,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,165,XLRE,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,180,XLRE,2,target_5d_forward_return_excess_spy
z_CPI,187,XLRE,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,148,XLRE,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,318,XLRE,2,target_5d_forward_return_excess_spy
z_VIX,225,XLRE,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,181,XLRE,2,target_5d_forward_return_excess_spy
z_return_5d,184,XLU,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,33,XLU,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,9,XLU,2,target_5d_forward_return_excess_spy
z_return_20d,164,XLU,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,42,XLU,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLU,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,148,XLU,2,target_5d_forward_return_excess_spy
z_price_to_MA20,146,XLU,2,target_5d_forward_return_excess_spy
z_price_to_MA50,136,XLU,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,270,XLU,2,target_5d_forward_return_excess_spy
z_volatility_20d,178,XLU,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,90,XLU,2,target_5d_forward_return_excess_spy
z_ATR_14,214,XLU,2,target_5d_forward_return_excess_spy
z_volume_change,124,XLU,2,target_5d_forward_return_excess_spy
z_relative_volume,133,XLU,2,target_5d_forward_return_excess_spy
z_RSI_14,117,XLU,2,target_5d_forward_return_excess_spy
z_market_beta_60d,160,XLU,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,159,XLU,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,103,XLU,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,152,XLU,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,133,XLU,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,171,XLU,2,target_5d_forward_return_excess_spy
z_CPI,161,XLU,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,129,XLU,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,268,XLU,2,target_5d_forward_return_excess_spy
z_VIX,215,XLU,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,178,XLU,2,target_5d_forward_return_excess_spy
z_return_5d,163,XLV,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,35,XLV,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,5,XLV,2,target_5d_forward_return_excess_spy
z_return_20d,160,XLV,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,36,XLV,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLV,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,177,XLV,2,target_5d_forward_return_excess_spy
z_price_to_MA20,181,XLV,2,target_5d_forward_return_excess_spy
z_price_to_MA50,135,XLV,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,257,XLV,2,target_5d_forward_return_excess_spy
z_volatility_20d,144,XLV,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,99,XLV,2,target_5d_forward_return_excess_spy
z_ATR_14,147,XLV,2,target_5d_forward_return_excess_spy
z_volume_change,66,XLV,2,target_5d_forward_return_excess_spy
z_relative_volume,85,XLV,2,target_5d_forward_return_excess_spy
z_RSI_14,204,XLV,2,target_5d_forward_return_excess_spy
z_market_beta_60d,148,XLV,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,152,XLV,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,130,XLV,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,155,XLV,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,191,XLV,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,153,XLV,2,target_5d_forward_return_excess_spy
z_CPI,205,XLV,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,104,XLV,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,286,XLV,2,target_5d_forward_return_excess_spy
z_VIX,205,XLV,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,237,XLV,2,target_5d_forward_return_excess_spy
z_return_5d,174,XLY,2,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,26,XLY,2,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,8,XLY,2,target_5d_forward_return_excess_spy
z_return_20d,118,XLY,2,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,29,XLY,2,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,2,XLY,2,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,162,XLY,2,target_5d_forward_return_excess_spy
z_price_to_MA20,130,XLY,2,target_5d_forward_return_excess_spy
z_price_to_MA50,88,XLY,2,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,188,XLY,2,target_5d_forward_return_excess_spy
z_volatility_20d,144,XLY,2,target_5d_forward_return_excess_spy
z_max_drawdown_60d,95,XLY,2,target_5d_forward_return_excess_spy
z_ATR_14,137,XLY,2,target_5d_forward_return_excess_spy
z_volume_change,84,XLY,2,target_5d_forward_return_excess_spy
z_relative_volume,130,XLY,2,target_5d_forward_return_excess_spy
z_RSI_14,157,XLY,2,target_5d_forward_return_excess_spy
z_market_beta_60d,183,XLY,2,target_5d_forward_return_excess_spy
z_idio_vol_60d,171,XLY,2,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,145,XLY,2,target_5d_forward_return_excess_spy
z_Treasury_10Y,282,XLY,2,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,154,XLY,2,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,234,XLY,2,target_5d_forward_return_excess_spy
z_CPI,235,XLY,2,target_5d_forward_return_excess_spy
z_Unemployment_Rate,120,XLY,2,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,243,XLY,2,target_5d_forward_return_excess_spy
z_VIX,287,XLY,2,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,140,XLY,2,target_5d_forward_return_excess_spy
z_return_5d,158,XLB,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,29,XLB,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,10,XLB,3,target_5d_forward_return_excess_spy
z_return_20d,143,XLB,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,40,XLB,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,1,XLB,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,154,XLB,3,target_5d_forward_return_excess_spy
z_price_to_MA20,171,XLB,3,target_5d_forward_return_excess_spy
z_price_to_MA50,129,XLB,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,316,XLB,3,target_5d_forward_return_excess_spy
z_volatility_20d,170,XLB,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,176,XLB,3,target_5d_forward_return_excess_spy
z_ATR_14,215,XLB,3,target_5d_forward_return_excess_spy
z_volume_change,90,XLB,3,target_5d_forward_return_excess_spy
z_relative_volume,84,XLB,3,target_5d_forward_return_excess_spy
z_RSI_14,130,XLB,3,target_5d_forward_return_excess_spy
z_market_beta_60d,158,XLB,3,target_5d_forward_return_excess_spy
z_idio_vol_60d,238,XLB,3,target_5d_forward_return_excess_spy
z_Federal_Funds_Rate,217,XLB,3,target_5d_forward_return_excess_spy
z_Treasury_10Y,206,XLB,3,target_5d_forward_return_excess_spy
z_Yield_Spread_10Y2Y,185,XLB,3,target_5d_forward_return_excess_spy
z_Breakeven_Inflation_10Y,211,XLB,3,target_5d_forward_return_excess_spy
z_CPI,198,XLB,3,target_5d_forward_return_excess_spy
z_Unemployment_Rate,190,XLB,3,target_5d_forward_return_excess_spy
z_Financial_Conditions_Index,193,XLB,3,target_5d_forward_return_excess_spy
z_VIX,171,XLB,3,target_5d_forward_return_excess_spy
z_rate_sensitivity_beta,217,XLB,3,target_5d_forward_return_excess_spy
z_return_5d,184,XLC,3,target_5d_forward_return_excess_spy
z_return_5d_rel_spy,39,XLC,3,target_5d_forward_return_excess_spy
z_return_5d_excess_rf,10,XLC,3,target_5d_forward_return_excess_spy
z_return_20d,152,XLC,3,target_5d_forward_return_excess_spy
z_return_20d_rel_spy,35,XLC,3,target_5d_forward_return_excess_spy
z_return_20d_excess_rf,3,XLC,3,target_5d_forward_return_excess_spy
z_return_60d_rel_spy,166,XLC,3,target_5d_forward_return_excess_spy
z_price_to_MA20,121,XLC,3,target_5d_forward_return_excess_spy
z_price_to_MA50,170,XLC,3,target_5d_forward_return_excess_spy
z_MA20_minus_MA50,181,XLC,3,target_5d_forward_return_excess_spy
z_volatility_20d,196,XLC,3,target_5d_forward_return_excess_spy
z_max_drawdown_60d,134,XLC,3,target_5d_forward_return_excess_spy
